timestamp,temp1_black_evap_coil,temp2_thermocouple_cond_coil,temp3_thermocouple_evap_coil,stemp1_ambient_room,shumid1_ambient_room,stemp2_inlet,shumid2_inlet,stemp3_outlet,shumid3_outlet
1777244441,9.81,26.75,9.75,22.59,18.58,17.50,25.67,6.41,56.70
1777244442,9.88,27.00,9.50,22.27,18.55,17.29,25.64,5.90,56.60
1777244444,9.88,26.75,9.25,22.45,18.58,17.29,25.67,5.87,56.61
1777244445,9.81,27.00,9.25,22.64,18.61,17.34,25.65,5.53,56.57
1777244447,9.88,26.75,9.25,22.33,18.57,17.38,25.66,5.62,56.60
1777244449,9.88,27.00,9.50,22.33,18.57,17.38,25.67,5.81,56.63
1777244450,9.88,27.00,9.50,22.41,18.58,17.83,25.72,5.86,56.65
1777244452,9.88,26.75,9.00,22.40,18.57,17.60,25.71,6.31,56.72
1777244453,9.88,26.75,9.50,22.26,18.57,17.48,25.68,5.64,56.63
1777244455,9.75,26.75,9.25,22.29,18.58,17.50,25.68,6.09,56.71
1777244457,9.81,26.25,9.00,22.56,18.60,17.50,25.68,5.88,56.71
1777244458,9.81,26.50,9.50,22.45,18.60,17.34,25.64,5.77,56.68
1777244460,9.81,26.75,9.25,22.31,18.59,17.25,25.62,6.11,56.76
1777244461,9.81,26.25,9.25,22.33,18.59,17.33,25.65,5.63,56.68
1777244463,9.88,26.75,9.75,22.27,18.57,17.71,25.69,6.33,56.82
1777244465,9.81,27.00,9.50,22.64,18.63,17.74,25.72,5.66,56.70
1777244466,9.81,26.75,9.50,22.46,18.61,17.54,25.68,5.90,56.76
1777244468,9.81,26.50,9.50,22.24,18.57,17.36,25.65,5.84,56.73
1777244470,9.81,26.50,9.75,22.32,18.58,17.28,25.65,5.66,56.74
1777244471,9.88,26.50,9.50,22.62,18.63,17.26,25.64,5.73,56.76
1777244473,9.81,26.75,9.50,22.57,18.63,17.26,25.66,5.74,56.76
1777244474,9.81,26.50,9.50,22.38,18.61,17.44,25.67,5.62,56.77
1777244476,9.81,26.75,9.50,22.47,18.62,17.27,25.66,6.36,56.90
1777244478,9.81,26.75,9.75,22.38,18.61,17.45,25.69,5.73,56.81
1777244479,9.81,27.00,9.25,22.33,18.60,17.44,25.70,6.31,56.91
1777244481,9.81,27.00,9.50,22.34,18.61,17.36,25.67,5.75,56.84
1777244482,9.81,26.75,9.50,22.70,18.65,17.39,25.70,5.77,56.86
1777244484,9.81,26.50,9.75,22.08,18.58,17.38,25.70,5.92,56.87
1777244486,9.88,26.50,9.50,22.32,18.62,17.26,25.68,5.95,56.89
1777244487,9.81,26.50,9.75,22.56,18.63,17.33,25.70,6.14,56.92
1777244489,9.88,27.00,9.75,22.52,18.63,17.37,25.71,6.33,56.96
1777244490,9.81,26.75,9.75,22.53,18.62,17.52,25.71,5.87,56.87
1777244492,9.81,26.75,9.50,22.34,18.60,17.55,25.74,5.64,56.83
1777244494,9.81,26.75,8.75,22.32,18.61,17.33,25.70,5.48,56.79
1777244495,9.88,26.75,9.25,22.25,18.62,17.39,25.71,5.62,56.81
1777244497,9.81,26.50,9.50,22.26,18.60,17.34,25.70,5.79,56.85
1777244498,9.81,26.75,9.25,22.59,18.65,17.36,25.69,5.70,56.84
1777244500,9.81,27.25,9.50,22.53,18.64,17.48,25.71,6.02,56.90
1777244502,9.81,27.00,9.75,22.53,18.63,17.43,25.71,5.83,56.86
1777244503,9.88,27.00,9.25,22.34,18.61,17.56,25.75,6.06,56.89
1777244505,9.81,27.00,9.00,22.20,18.60,17.29,25.69,5.66,56.84
1777244506,9.88,27.00,9.50,22.26,18.61,17.32,25.68,6.12,56.92
1777244508,9.88,27.00,9.75,22.29,18.61,17.30,25.70,5.84,56.86
1777244510,9.88,27.00,9.50,22.60,18.64,17.25,25.69,6.00,56.88
1777244511,9.88,26.75,9.50,22.55,18.65,17.52,25.72,5.92,56.88
1777244513,9.88,27.25,9.50,22.32,18.60,17.40,25.71,5.78,56.85
1777244514,9.88,27.00,9.75,22.36,18.61,17.52,25.73,6.08,56.91
1777244516,9.88,27.00,9.50,22.29,18.62,17.50,25.71,5.65,56.84
1777244518,9.88,27.00,9.50,22.31,18.60,17.42,25.71,6.14,56.89
1777244519,9.88,27.00,9.50,22.30,18.59,17.48,25.72,6.02,56.88
1777244521,9.88,26.75,9.50,22.42,18.62,17.49,25.74,5.85,56.82
1777244522,9.88,26.75,9.75,22.32,18.61,17.40,25.73,5.81,56.82
1777244524,9.81,27.00,9.75,22.32,18.61,17.32,25.71,5.68,56.76
1777244526,9.88,26.75,9.50,22.57,18.62,17.39,25.74,5.66,56.73
1777244527,9.94,26.75,9.25,22.46,18.61,17.32,25.73,5.91,56.77
1777244529,9.88,27.00,9.75,22.31,18.59,17.27,25.73,5.69,56.74
1777244531,9.88,26.50,9.50,22.62,18.64,17.26,25.72,5.90,56.77
1777244532,9.94,26.75,9.50,22.36,18.61,17.50,25.75,5.61,56.68
1777244534,9.94,27.00,10.00,22.27,18.59,17.33,25.72,5.69,56.72
1777244535,9.88,27.00,9.75,22.35,18.61,17.55,25.77,5.77,56.73
1777244537,9.88,27.00,9.75,22.43,18.61,17.30,25.73,5.88,56.75
1777244539,9.88,27.00,9.75,22.39,18.61,17.32,25.73,5.66,56.70
1777244540,9.94,26.50,9.25,22.53,18.62,17.30,25.71,5.82,56.74
1777244542,9.88,26.75,9.25,22.28,18.59,17.46,25.74,5.63,56.68
1777244543,9.94,26.25,9.50,22.29,18.60,17.26,25.71,6.15,56.79
1777244545,9.88,26.50,9.75,22.30,18.61,17.37,25.72,5.80,56.75
1777244547,9.88,26.75,9.75,22.58,18.64,17.53,25.74,5.98,56.78
1777244548,9.88,26.25,9.50,22.21,18.59,17.52,25.74,5.62,56.72
1777244550,9.88,26.25,9.25,22.01,18.58,17.39,25.71,5.81,56.72
1777244551,9.88,26.25,9.50,22.45,18.63,17.45,25.71,5.64,56.72
1777244553,9.88,25.50,9.50,22.59,18.65,17.35,25.70,6.26,56.81
1777244555,9.88,25.75,9.50,22.28,18.60,17.37,25.71,5.83,56.75
1777244556,9.88,25.50,9.25,22.33,18.61,17.55,25.72,5.99,56.76
1777244558,9.88,25.75,9.50,22.27,18.60,17.48,25.70,6.25,56.82
1777244559,9.88,25.25,9.25,22.40,18.63,17.43,25.69,5.81,56.75
1777244561,9.88,25.75,9.00,22.27,18.60,17.45,25.67,5.75,56.77
1777244563,9.88,25.75,8.75,22.31,18.61,17.56,25.68,5.97,56.82
1777244564,9.81,25.25,9.00,22.62,18.63,17.41,25.67,5.64,56.74
1777244566,9.81,25.50,9.25,22.49,18.63,17.62,25.67,5.76,56.80
1777244567,9.81,25.50,9.50,22.00,18.57,17.52,25.67,5.75,56.84
1777244569,9.88,26.00,9.25,22.29,18.61,17.35,25.64,5.58,56.82
1777244571,9.81,25.75,9.25,22.29,18.61,17.30,25.62,5.86,56.88
1777244572,9.81,25.75,9.00,22.52,18.64,17.40,25.64,5.83,56.89
1777244574,9.75,25.75,9.25,22.43,18.62,17.62,25.67,5.88,56.92
1777244575,9.81,25.75,9.00,22.51,18.65,17.53,25.64,5.75,56.95
1777244577,9.75,25.75,9.00,22.59,18.64,17.48,25.63,5.62,56.95
1777244579,9.75,25.75,9.25,22.37,18.62,17.58,25.65,5.56,56.96
1777244580,9.75,26.00,9.50,22.30,18.61,17.50,25.65,5.74,57.03
1777244582,9.81,26.00,9.25,22.14,18.59,17.30,25.61,5.60,57.03
1777244583,9.81,26.00,9.25,22.35,18.63,17.44,25.63,5.55,57.05
1777244585,9.75,26.00,9.00,22.38,18.64,17.39,25.60,5.60,57.09
1777244587,9.75,26.25,9.50,22.26,18.63,17.38,25.62,5.98,57.19
1777244588,9.81,26.25,9.25,22.29,18.63,17.42,25.62,5.57,57.14
1777244590,9.81,26.25,9.00,22.51,18.65,17.41,25.62,5.54,57.13
1777244591,9.75,26.25,9.00,22.08,18.60,17.51,25.63,5.43,57.14
1777244593,9.81,26.50,9.25,22.38,18.65,17.53,25.64,5.77,57.21
1777244595,9.75,26.50,9.25,22.29,18.62,17.45,25.63,5.74,57.20
1777244596,9.75,26.50,9.50,22.52,18.66,17.48,25.62,5.64,57.20
1777244598,9.75,26.50,9.25,22.56,18.67,17.50,25.64,6.41,57.34
1777244599,9.81,26.00,9.25,22.55,18.66,17.58,25.66,5.75,57.21
1777244601,9.75,26.50,9.50,22.53,18.66,17.63,25.65,6.01,57.27
1777244603,9.81,26.75,9.50,22.44,18.65,17.63,25.64,5.92,57.24
1777244604,9.75,26.00,9.25,22.03,18.60,17.39,25.61,6.01,57.26
1777244606,9.81,26.50,9.50,22.28,18.63,17.57,25.65,5.93,57.21
1777244608,9.81,26.50,9.25,22.43,18.65,17.34,25.62,5.94,57.20
1777244609,9.81,26.25,9.75,22.23,18.63,17.55,25.66,5.96,57.20
1777244611,9.81,26.25,9.25,22.33,18.65,17.36,25.64,5.94,57.17
1777244612,9.81,26.25,9.75,22.24,18.63,17.37,25.62,6.09,57.18
1777244614,9.81,26.00,9.25,22.54,18.67,17.43,25.63,5.82,57.11
1777244616,9.88,25.75,9.25,22.46,18.66,17.52,25.65,6.32,57.17
1777244617,9.81,26.25,9.50,22.34,18.64,17.47,25.64,5.60,57.03
1777244619,9.81,26.25,9.50,22.40,18.66,17.59,25.67,5.59,57.02
1777244620,9.81,26.50,9.25,22.44,18.65,17.40,25.64,5.59,57.00
1777244622,9.81,25.75,9.75,22.48,18.66,17.37,25.64,5.84,57.05
1777244624,9.81,26.50,9.25,22.38,18.65,17.35,25.65,5.85,57.07
1777244625,9.81,26.25,9.50,22.57,18.69,17.37,25.64,5.59,57.02
1777244627,9.81,26.25,9.00,22.38,18.65,17.44,25.66,5.57,57.01
1777244628,9.81,26.50,9.50,22.25,18.63,17.56,25.67,5.90,57.07
1777244630,9.81,26.50,9.25,22.38,18.65,17.27,25.63,5.98,57.09
1777244632,9.81,26.50,9.50,22.11,18.62,17.26,25.63,5.58,57.06
1777244633,9.81,26.50,9.50,22.28,18.64,17.39,25.65,5.81,57.07
1777244635,9.81,26.25,9.50,22.45,18.66,17.34,25.65,6.14,57.16
1777244636,9.81,26.25,9.25,22.07,18.62,17.34,25.65,5.59,57.07
1777244638,9.75,26.50,8.50,22.38,18.63,17.55,25.69,5.73,57.12
1777244640,9.75,26.50,9.75,22.27,18.64,17.49,25.67,5.91,57.14
1777244641,9.75,26.00,9.00,22.25,18.63,17.52,25.66,5.58,57.11
1777244643,9.81,26.50,9.50,22.14,18.63,17.30,25.64,5.51,57.11
1777244644,9.75,26.50,9.75,22.17,18.62,17.40,25.66,5.86,57.15
1777244646,9.81,26.50,9.75,22.22,18.63,17.36,25.64,5.68,57.15
1777244648,9.75,27.00,9.50,22.19,18.63,17.44,25.66,6.39,57.27
1777244649,9.81,27.00,9.50,22.29,18.64,17.73,25.68,5.96,57.20
1777244651,9.81,26.25,9.25,22.27,18.64,17.67,25.67,5.56,57.15
1777244652,9.81,26.50,9.50,22.40,18.65,17.48,25.64,5.95,57.20
1777244654,9.75,26.50,9.50,22.16,18.62,17.34,25.64,5.76,57.19
1777244656,9.81,26.75,9.50,22.16,18.62,17.48,25.65,5.92,57.20
1777244657,9.88,26.25,9.50,22.20,18.63,17.57,25.65,5.47,57.10
1777244659,9.81,26.00,9.25,22.39,18.66,17.63,25.65,5.81,57.15
1777244660,9.81,26.25,9.25,22.42,18.66,17.76,25.65,5.64,57.13
1777244662,9.81,26.25,9.25,22.43,18.64,17.51,25.63,5.90,57.14
1777244664,9.81,27.00,9.50,22.16,18.63,17.30,25.58,5.99,57.13
1777244665,9.81,27.00,9.50,22.04,18.61,17.36,25.57,6.06,57.11
1777244667,9.69,26.75,9.50,22.03,18.61,17.40,25.59,5.97,57.08
1777244668,9.81,26.50,9.50,22.13,18.62,17.64,25.61,5.77,57.03
1777244670,9.81,26.50,9.75,21.96,18.60,17.74,25.61,6.17,57.08
1777244672,9.88,26.75,9.25,22.43,18.67,17.51,25.58,5.95,57.03
1777244673,9.81,27.00,9.75,22.29,18.65,17.50,25.58,6.25,57.08
1777244675,9.81,26.75,9.75,22.08,18.61,17.41,25.56,5.70,56.96
1777244677,9.81,26.75,9.50,21.99,18.61,17.39,25.55,5.62,56.94
1777244678,9.88,26.75,9.50,22.48,18.68,17.39,25.54,5.34,56.88
1777244680,9.81,26.50,9.50,22.12,18.62,17.65,25.56,6.27,57.05
1777244681,9.81,26.50,9.50,22.12,18.63,17.66,25.55,5.66,56.93
1777244683,9.88,26.75,9.75,22.28,18.66,17.66,25.54,5.62,56.93
1777244685,9.81,26.25,9.25,22.21,18.65,17.70,25.55,5.98,56.98
1777244686,9.88,26.50,9.75,22.06,18.63,17.37,25.49,6.03,56.97
1777244688,9.81,27.00,9.50,22.03,18.61,17.40,25.50,5.71,56.95
1777244689,9.81,26.25,9.25,22.10,18.62,17.67,25.53,5.64,56.93
1777244691,9.81,26.75,9.50,22.08,18.62,17.68,25.52,5.56,56.90
1777244693,9.81,26.00,9.25,21.96,18.62,17.53,25.50,5.88,56.99
1777244694,9.81,26.25,9.25,22.23,18.64,17.74,25.52,6.07,57.00
